Notes	State	State Code	Year	Year Code	Age Group	Age Group Code	Gender	Gender Code	Cause of death	Cause of death Code	Deaths	Population	Crude Rate
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	15	76674	19.6 (Unreliable)
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	16	76674	20.9 (Unreliable)
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	69	76674	90
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	506	76674	659.9
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	17	76674	22.2 (Unreliable)
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	Malignant neoplasm of prostate	C61	118	76674	153.9
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	33	76674	43
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	56	76674	73
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	17	76674	22.2 (Unreliable)
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	32	76674	41.7
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	26	76674	33.9
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	17	76674	22.2 (Unreliable)
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	24	76674	31.3
	Kentucky	21	2011	2011	75-84 years	75-84	Male	M	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	10	76674	13.0 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Female	F	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	12	49063	24.5 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	87	49063	177.3
	Kentucky	21	2011	2011	85+ years	85+	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	42	49063	85.6
	Kentucky	21	2011	2011	85+ years	85+	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	130	49063	265
	Kentucky	21	2011	2011	85+ years	85+	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	92	49063	187.5
	Kentucky	21	2011	2011	85+ years	85+	Female	F	Malignant neoplasm of ovary	C56	29	49063	59.1
	Kentucky	21	2011	2011	85+ years	85+	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	13	49063	26.5 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	19	49063	38.7 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	20	49063	40.8
	Kentucky	21	2011	2011	85+ years	85+	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	11	49063	22.4 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Female	F	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	10	49063	20.4 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	10	22045	45.4 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	38	22045	172.4
	Kentucky	21	2011	2011	85+ years	85+	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	20	22045	90.7
	Kentucky	21	2011	2011	85+ years	85+	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	129	22045	585.2
	Kentucky	21	2011	2011	85+ years	85+	Male	M	Malignant neoplasm of prostate	C61	106	22045	480.8
	Kentucky	21	2011	2011	85+ years	85+	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	18	22045	81.7 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	35	22045	158.8
	Kentucky	21	2011	2011	85+ years	85+	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	14	22045	63.5 (Unreliable)
	Kentucky	21	2011	2011	85+ years	85+	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	11	22045	49.9 (Unreliable)
	Kentucky	21	2012	2012	35-44 years	35-44	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	21	282739	7.4
	Kentucky	21	2012	2012	35-44 years	35-44	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	23	282739	8.1
	Kentucky	21	2012	2012	35-44 years	35-44	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	10	284194	3.5 (Unreliable)
	Kentucky	21	2012	2012	35-44 years	35-44	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	16	284194	5.6 (Unreliable)
	Kentucky	21	2012	2012	45-54 years	45-54	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	21	318621	6.6
	Kentucky	21	2012	2012	45-54 years	45-54	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	23	318621	7.2
	Kentucky	21	2012	2012	45-54 years	45-54	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	134	318621	42.1
	Kentucky	21	2012	2012	45-54 years	45-54	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	78	318621	24.5
	Kentucky	21	2012	2012	45-54 years	45-54	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	12	318621	3.8 (Unreliable)
	Kentucky	21	2012	2012	45-54 years	45-54	Female	F	Malignant neoplasm of ovary	C56	26	318621	8.2
	Kentucky	21	2012	2012	45-54 years	45-54	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	14	318621	4.4 (Unreliable)
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	28	309797	9
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	33	309797	10.7
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	17	309797	5.5 (Unreliable)
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	13	309797	4.2 (Unreliable)
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	26	309797	8.4
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	184	309797	59.4
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	12	309797	3.9 (Unreliable)
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	Malignant neoplasm of prostate	C61	10	309797	3.2 (Unreliable)
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	18	309797	5.8 (Unreliable)
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	21	309797	6.8
	Kentucky	21	2012	2012	45-54 years	45-54	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	12	309797	3.9 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	55	291048	18.9
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	11	291048	3.8 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	37	291048	12.7
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	337	291048	115.8
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	161	291048	55.3
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	22	291048	7.6
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	Endometrium - Malignant neoplasms	C54.1	10	291048	3.4 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	15	291048	5.2 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	Malignant neoplasm of ovary	C56	33	291048	11.3
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	13	291048	4.5 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	24	291048	8.2
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	11	291048	3.8 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	14	291048	4.8 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Pharynx, unspecified - Malignant neoplasms"	C14.0	13	272508	4.8 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	52	272508	19.1
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	17	272508	6.2 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	80	272508	29.4
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	Malignant neoplasm of rectosigmoid junction	C19	12	272508	4.4 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	Malignant neoplasm of rectum	C20	16	272508	5.9 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	33	272508	12.1
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	11	272508	4.0 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	35	272508	12.8
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	68	272508	25
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	26	272508	9.5
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	488	272508	179.1
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	22	272508	8.1
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	Malignant neoplasm of prostate	C61	24	272508	8.8
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	35	272508	12.8
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	17	272508	6.2 (Unreliable)
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	34	272508	12.5
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	32	272508	11.7
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	20	272508	7.3
	Kentucky	21	2012	2012	55-64 years	55-64	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	11	272508	4.0 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	69	188962	36.5
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	10	188962	5.3 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	78	188962	41.3
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	530	188962	280.5
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	10	188962	5.3 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	162	188962	85.7
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	13	188962	6.9 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	Endometrium - Malignant neoplasms	C54.1	21	188962	11.1
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	15	188962	7.9 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	Malignant neoplasm of ovary	C56	54	188962	28.6
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	22	188962	11.6
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	15	188962	7.9 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	24	188962	12.7
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	18	188962	9.5 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	18	188962	9.5 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	19	188962	10.1 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	45	166052	27.1
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	12	166052	7.2 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	86	166052	51.8
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	Malignant neoplasm of rectosigmoid junction	C19	14	166052	8.4 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	Malignant neoplasm of rectum	C20	23	166052	13.9
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	25	166052	15.1
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	Intrahepatic bile duct carcinoma - Malignant neoplasms	C22.1	12	166052	7.2 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	21	166052	12.6
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	96	166052	57.8
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	12	166052	7.2 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	651	166052	392
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	25	166052	15.1
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	Malignant neoplasm of prostate	C61	81	166052	48.8
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	39	166052	23.5
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	32	166052	19.3
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	28	166052	16.9
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	28	166052	16.9
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	32	166052	19.3
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	12	166052	7.2 (Unreliable)
	Kentucky	21	2012	2012	65-74 years	65-74	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	23	166052	13.9
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	12	108812	11.0 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Stomach, unspecified - Malignant neoplasms"	C16.9	14	108812	12.9 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	80	108812	73.5
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	74	108812	68
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	348	108812	319.8
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	128	108812	117.6
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Malignant neoplasm of uterus, part unspecified"	C55	15	108812	13.8 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	Malignant neoplasm of ovary	C56	53	108812	48.7
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	22	108812	20.2
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	22	108812	20.2
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Brain, unspecified - Malignant neoplasms"	C71.9	25	108812	23
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	37	108812	34
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	19	108812	17.5 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	11	108812	10.1 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	30	77659	38.6
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Stomach, unspecified - Malignant neoplasms"	C16.9	14	77659	18.0 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	85	77659	109.5
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	12	77659	15.5 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	11	77659	14.2 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	47	77659	60.5
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Larynx, unspecified - Malignant neoplasms"	C32.9	10	77659	12.9 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	488	77659	628.4
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	16	77659	20.6 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	C44.9	11	77659	14.2 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	Malignant neoplasm of prostate	C61	140	77659	180.3
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	34	77659	43.8
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	52	77659	67
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Brain, unspecified - Malignant neoplasms"	C71.9	22	77659	28.3
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	38	77659	48.9
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	32	77659	41.2
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	19	77659	24.5 (Unreliable)
	Kentucky	21	2012	2012	75-84 years	75-84	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	29	77659	37.3
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	77	50013	154
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Liver, unspecified - Malignant neoplasms"	C22.9	10	50013	20.0 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	61	50013	122
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	125	50013	249.9
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	12	50013	24.0 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	88	50013	176
	Kentucky	21	2012	2012	85+ years	85+	Female	F	Malignant neoplasm of ovary	C56	23	50013	46
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Malignant neoplasm of kidney, except renal pelvis"	C64	13	50013	26.0 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Bladder, unspecified - Malignant neoplasms"	C67.9	30	50013	60
	Kentucky	21	2012	2012	85+ years	85+	Female	F	"Non-Hodgkin lymphoma, unspecified type"	C85.9	29	50013	58
	Kentucky	21	2012	2012	85+ years	85+	Female	F	Multiple myeloma - Malignant neoplasms	C90.0	20	50013	40
	Kentucky	21	2012	2012	85+ years	85+	Female	F	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	11	50013	22.0 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Female	F	Acute myeloid leukaemia - Malignant neoplasms	C92.0	10	50013	20.0 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	13	23062	56.4 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	43	23062	186.5
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	21	23062	91.1
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	143	23062	620.1
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	C43.9	10	23062	43.4 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Male	M	Malignant neoplasm of prostate	C61	121	23062	524.7
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Malignant neoplasm of kidney, except renal pelvis"	C64	18	23062	78.1 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Bladder, unspecified - Malignant neoplasms"	C67.9	36	23062	156.1
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Non-Hodgkin lymphoma, unspecified type"	C85.9	21	23062	91.1
	Kentucky	21	2012	2012	85+ years	85+	Male	M	Multiple myeloma - Malignant neoplasms	C90.0	13	23062	56.4 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Male	M	Chronic lymphocytic leukaemia - Malignant neoplasms	C91.1	17	23062	73.7 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Male	M	Acute myeloid leukaemia - Malignant neoplasms	C92.0	11	23062	47.7 (Unreliable)
	Kentucky	21	2012	2012	85+ years	85+	Male	M	"Leukaemia, unspecified - Malignant neoplasms"	C95.9	10	23062	43.4 (Unreliable)
	Kentucky	21	2013	2013	35-44 years	35-44	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	13	281416	4.6 (Unreliable)
	Kentucky	21	2013	2013	35-44 years	35-44	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	22	281416	7.8
	Kentucky	21	2013	2013	35-44 years	35-44	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	28	281416	9.9
	Kentucky	21	2013	2013	35-44 years	35-44	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	12	281416	4.3 (Unreliable)
	Kentucky	21	2013	2013	35-44 years	35-44	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	18	283046	6.4 (Unreliable)
	Kentucky	21	2013	2013	45-54 years	45-54	Female	F	"Colon, unspecified - Malignant neoplasms"	C18.9	17	313539	5.4 (Unreliable)
	Kentucky	21	2013	2013	45-54 years	45-54	Female	F	Malignant neoplasm of rectum	C20	12	313539	3.8 (Unreliable)
	Kentucky	21	2013	2013	45-54 years	45-54	Female	F	"Pancreas, unspecified - Malignant neoplasms"	C25.9	13	313539	4.1 (Unreliable)
	Kentucky	21	2013	2013	45-54 years	45-54	Female	F	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	123	313539	39.2
	Kentucky	21	2013	2013	45-54 years	45-54	Female	F	"Breast, unspecified - Malignant neoplasms"	C50.9	79	313539	25.2
	Kentucky	21	2013	2013	45-54 years	45-54	Female	F	"Cervix uteri, unspecified - Malignant neoplasms"	C53.9	16	313539	5.1 (Unreliable)
	Kentucky	21	2013	2013	45-54 years	45-54	Female	F	Malignant neoplasm of ovary	C56	20	313539	6.4
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	"Oesophagus, unspecified - Malignant neoplasms"	C15.9	25	305299	8.2
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	"Colon, unspecified - Malignant neoplasms"	C18.9	34	305299	11.1
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	Liver cell carcinoma - Malignant neoplasms	C22.0	11	305299	3.6 (Unreliable)
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	"Liver, unspecified - Malignant neoplasms"	C22.9	11	305299	3.6 (Unreliable)
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	"Pancreas, unspecified - Malignant neoplasms"	C25.9	36	305299	11.8
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	"Bronchus or lung, unspecified - Malignant neoplasms"	C34.9	159	305299	52.1
	Kentucky	21	2013	2013	45-54 years	45-54	Male	M	Malignant neoplasm of prostate	C61	10	305299	3.3 (Unreliable)
